,Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status,Current Price,Shares Outstanding
346,N/A,N/A,spls,N/A,N/A,N/A,N/A,N/A,31.087,N/A,0.37,1.9615085,0.13048,0.04919,0.05455,0.09349,27.711,6600000000.0,11.597701,11.597701,11.45,0.10163939,0.10163939,18250000000.0,4760000000.0,1260000000.0,3.616,3.616,0.049,0.049,1040000000.0,1.975,1050000000.0,1.436,5.144,0.049,1.54543,0.00699,0.97099996,9370000.0,1.72,0.01598600,8470000.0,N/A,10.09,653440000.0
347,N/A,N/A,wgo,N/A,N/A,N/A,N/A,N/A,69.11,17.36,0.79,2.6483533,0.04394,0.0637,0.08495,0.17641,45.988,1100000000.0,0.04394,0.04394,0.44859803,0.44859803,0.44859803,975230000.0,112650000.0,115700000.0,59550000.0,2.002,0.151,0.751,52750000.0,0.771,287670000.0,1.681,13.178,88360000.0,1.83264,0.11619,0.954,122.6,2.51,0.0,160.8,N/A,34.9,31590000.0
348,N/A,N/A,ma,N/A,N/A,N/A,N/A,N/A,92.515,32.71,12.04,23.91179,0.37789002,0.54691005,0.2194,0.75001997,10.148,1.3429e+11,24.933172,24.933172,1.89,0.38033342,0.38033342,10780000000.0,10780000000.0,6420000000.0,4179999999.9999995,3.83,0.163,0.118,4480000000.0,7.146,5220000000.0,1.816,5.224,4170000000.0,1.16502,0.10553,0.796,8900000.0,2.68,0.009489,6830000.0,N/A,124.9152,1050000000.0
349,N/A,N/A,avy,N/A,N/A,N/A,N/A,N/A,156.061,24.48,1.32,8.1586075,0.05560999,0.09835,0.08418000,0.34625998,69.478,8260000000.0,18.51389,18.51389,1.8,0.25753844,0.25753844,6090000000.0,1700000000.0,749600000.0,343300000.0,3.808,0.276,0.058,585300000.0,3.532,1580000000.0,1.242,11.437,606900000.0,1.26576,0.00465,0.91300005,2980000.0,5.66,0.037699,2800000.0,N/A,93.31,88560000.0
350,N/A,N/A,hon,N/A,N/A,N/A,N/A,N/A,77.483,21.22,2.61,5.0497017,0.12525,0.17251,0.08054,0.25491,51.464,1.0274e+11,17.46044,17.46044,2.7,0.13371837,0.13371837,39300000000.0,12150000000.0,7820000000.0,4920000000.0,6.35,0.096,0.003,5500000000.0,12.586,15870000000.0,1.365,26.659,6120000000.0,0.996702,0.00171,0.786,8039999.999999999,2.96,0.010602,8440000.0,N/A,134.62,762340000.0
351,N/A,N/A,adbe,N/A,N/A,N/A,N/A,N/A,24.198,50.82,10.81,9.167457,0.22114,0.27783,0.08859999,0.19176,13.162,71990000000.0,28.435295,28.435295,1.28,0.4653474,0.4653474,5850000000.0,5030000000.0,2140000000.0000002,1440000000.0,2.871,0.562,0.267,2200000000.0,9.995,1890000000.0,1.986,15.819,2590000000.0,0.994761,0.00375999,0.92300004,4240000.0,1.52,0.008579,4680000.0,N/A,145.02,493410000.0
352,N/A,N/A,blk,N/A,N/A,N/A,N/A,N/A,19.038,21.39,6.20,2.4153283,0.2974,0.42061,0.01316,0.11603,69.308,70890000000.0,17.3926,17.3926,1.37,0.20857942,0.20857942,10950000000.0,10950000000.0,5010000000.0,3380000000.0,20.354,0.334,0.076,2150000000.0,41.033,5620000000.0,1.194,179.015,2530000000.0,1.72657,0.02668999,0.883,2040000.0,3.35,0.016462,1810000.0,N/A,432.38,161660000.0
353,N/A,N/A,hrs,N/A,N/A,N/A,N/A,N/A,144.578,24.85,1.90,4.82683,0.07901,0.17038,0.06819,0.11081000,59.644,14090000000.0,19.002468,19.002468,0.49,0.35028255,0.35028255,7470000000.0,2330000000.0,1580000000.0,4.652,4.652,0.493,0.039,3140000000.0,2.477,4210000000.0,1.661,23.936,0.493,1.22344,0.00302,0.852,2150000.0,2.27,0.019577,2920000.0,N/A,115.535,121910000.0
354,N/A,N/A,vtr,N/A,N/A,N/A,N/A,N/A,112.092,34.45,6.83,2.3190677,0.20079,0.29081,0.02737999,0.06844,9.954,24060000000.0,35.082474,35.082474,5.36,0.06874484,0.06874484,3440000000.0,136860000.0,1850000000.0,698860000.0,1.968,0.25,0.037,1370000000.0,0.257,11940000000.0,0.886,29.348,1430000000.0,0.290783,0.00476,0.96300006,7690000.0,4.22,0.02860199,8109999.999999999,N/A,68.06,354870000.0
355,N/A,N/A,intc,N/A,N/A,N/A,N/A,N/A,38.524,14.83,2.64,2.4050722,0.18574,0.26374,0.09017,0.17551,12.786,1.6128e+11,11.494949,11.494949,1.42,0.02919292,0.02919292,59390000000.0,36190000000.0,23670000000.0,11230000000.0,2.31,0.452,0.08,21810000000.0,3.673,25750000000.0,1.692,14.195,21650000000.0,1.07121,4.4,0.67,99750000.0,5.07,0.02115400,98400000.0,N/A,34.14,4710000000.0
356,N/A,N/A,gtn,N/A,N/A,N/A,N/A,N/A,348.036,15.85,1.20,2.009279,0.07574,0.29931998,0.05919,0.13541001,11.719,1000000000.0,8.582317,8.582317,2.28,0.20808256,0.20808256,812470000.0,337330000.0,317790000.0,63790000.0,0.88,0.167,0.171,206630000.0,0.327,1750000000.0,2.292,7.005,176440000.0,2.37115,0.05836,0.845,2480000.0,2.36,0.039183,3150000.0,N/A,14.075,65820000.0
357,N/A,N/A,celg,N/A,N/A,N/A,N/A,N/A,186.892,50.15,8.84,13.569021,0.18319,0.30969998,0.08252,0.33638,15.032,1.0429e+11,15.125285,15.125285,0.88,0.27888978,0.27888978,11230000000.0,10790000000.0,4110000000.0000005,2140000000.0000002,2.663,0.172,0.178,3980000000.0,11.35,14290000000.0,4.419,9.787,3830000000.0,8039999.999999999,0.00271,0.815,9480000.0,2.67,0.01217300,9360000.0,N/A,132.8,780820000.0
358,N/A,N/A,biib,N/A,N/A,N/A,N/A,N/A,56.806,17.23,5.00,5.0619955,0.30171,0.46758997,0.16099001,0.31878,53.006,58350000000.0,12.158899,12.158899,2.0,0.07262397,0.07262397,11450000000.0,9970000000.0,6040000000.0,3480000000.0,15.966,0.219,0.031,4520000000.0,13.578,6510000000.0,2.292,54.117,3740000000.0,0.453321,9.5,0.91199994,2430000.0,1.68,0.011403,2160000.0,N/A,273.94,213620000.0
359,N/A,N/A,sna,N/A,N/A,N/A,N/A,N/A,36.973,16.22,2.36,3.2522779,0.14826,0.23164,0.11736,0.21634,65.026,8860000000.0,0.14826,0.14826,0.0566687,0.0566687,0.0566687,3710000000.0,1910000000.0,948400000.0,559700000.0,9.43,0.106,0.07,576100000.0,2.123,1020000000.0,2.032,47.416,626900000.0,1.04398,0.00806,0.859,4200000.0,7.69,0.073137,3830000.0,N/A,154.21,57950000.0
360,N/A,N/A,jec,N/A,N/A,N/A,N/A,N/A,8.094,31.79,0.65,1.6048009,0.02053999,0.05016,0.04315,0.04785999,85.215,6580000000.0,0.02053999,0.02053999,0.02844226,0.02844226,0.02844226,10960000000.0,1770000000.0,630500000.0,207850000.0,1.72,0.241,0.172,680170000.0,5.602,337870000.0,1.628,34.16,616920000.0,1.61168,0.02115,0.941,3290000.0,3.17,0.02757,2930000.0,N/A,54.82,120420000.0
361,N/A,N/A,px,N/A,N/A,N/A,N/A,N/A,156.787,25.15,3.53,6.9033856,0.14255999,0.21929,0.07618,0.27652,37.638,38190000000.0,0.14255999,0.14255999,0.13650751,0.13650751,0.13650751,10530000000.0,4670000000.0,3500000000.0,1530000000.0,5.32,0.089,0.087,2770000000.0,1.819,9370000000.0,1.34,19.376,2930000000.0,1.10635,0.00143999,0.90199995,3950000.0,3.09,0.014056,3950000.0,N/A,133.76,285350000.0
362,N/A,N/A,rf,N/A,N/A,N/A,N/A,N/A,4.357,16.08,3.29,1.105722,0.22121,0.32187998,0.00943000,0.06949,4.357,17590000000.0,12.911505,12.911505,1.48,0.67044175,0.67044175,5970000000.0,3620000000.0,6860000000.0,1120000000.0,0.91,0.18,0.033,1950000000.0,1.98,6860000000.0,5380000000.0,13.195,1900000000.0,1.45752,0.00142000,0.752,33700000.0,1.98,0.031559,27930000.0,N/A,14.59,1200000000.0
363,N/A,N/A,wec,N/A,N/A,N/A,N/A,N/A,108.912,20.53,2.53,2.1177855,0.12522,0.22555,0.03616,0.10545999,24.026,19370000000.0,18.670732,18.670732,3.49,0.04504788,0.04504788,7470000000.0,2640000000.0,2480000000.0,949400000.0,2.99,0.028,0.05,2100000000.0,0.145,9970000000.0,0.903,28.917,2120000000.0,0.018796,0.00143000,0.629,7710000.0,4.84,0.02448999,9390000.0,N/A,61.24,315580000.0
364,N/A,N/A,a,N/A,N/A,N/A,N/A,N/A,46.697,34.14,4.44,4.4669604,0.1346,0.1753,0.06052,0.1363,13.366,19510000000.0,24.047432,24.047432,2.72,0.28519237,0.28519237,4200000000.0,2200000000.0,2040000000.0,1.779,1.779,0.791,0.081,1090000000.0,7.435,2040000000.0,3.201,13.62,0.791,1.56124,0.00393,0.852,4220000.0,1.82,0.014627,4790000.0,N/A,60.84,321340000.0
